city,country,continent,lon,lat,Change_in_HW_Days,Change_in_Tmax,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group
Roskilde,Denmark,Europe,12.1875,55.625,83.66013072,0,15,Cfb,"Temperate, no dry season, warm summer",44285,Small (<50k)
Roskilde,Denmark,Europe,12.1875,55.636081,78.43137255,0,15,Cfb,"Temperate, no dry season, warm summer",44285,Small (<50k)
Göteborg,Sweden,Europe,12.1875,57.50619007,64.70588235,0,15,Cfb,"Temperate, no dry season, warm summer",537797,Large (500k-1M)
Trollhättan,Sweden,Europe,12.1875,58.125,56.8627451,0,15,Cfb,"Temperate, no dry season, warm summer",44543,Small (<50k)
Vannersborg,Sweden,Europe,12.1875,58.44124379,67.32026144,0,15,Cfb,"Temperate, no dry season, warm summer",21835,Small (<50k)
Moçâmedes,Angola,Africa,12.375,-15.14011169,89.07103825,0,4,BWh,"Arid, desert, hot",132900,Medium (50k-500k)
Moçâmedes,Angola,Africa,12.375,-15.14011169,96.99453552,0,4,BWh,"Arid, desert, hot",132900,Medium (50k-500k)
Soyo,Angola,Africa,12.375,-6.168194253,99.45355191,0,3,Aw,"Tropical, savannah",67491,Medium (50k-500k)
Soyo,Angola,Africa,12.375,-6.168194253,96.44808743,0,3,Aw,"Tropical, savannah",67491,Medium (50k-500k)
Loubomo,Republic of the Congo,Africa,12.375,-3.925214569,98.63387978,0,3,Aw,"Tropical, savannah",103894,Medium (50k-500k)
Loubomo,Republic of the Congo,Africa,12.375,-3.925214569,99.45355191,0,3,Aw,"Tropical, savannah",103894,Medium (50k-500k)
Mossendjo,Republic of the Congo,Africa,12.375,-2.803724702,99.45355191,0,3,Aw,"Tropical, savannah",30936,Small (<50k)
Mossendjo,Republic of the Congo,Africa,12.375,-2.803724702,99.45355191,0,3,Aw,"Tropical, savannah",30936,Small (<50k)
Tibati,Cameroon,Africa,12.375,6.168194253,79.50819672,0,3,Aw,"Tropical, savannah",35589,Small (<50k)
Tibati,Cameroon,Africa,12.375,6.168194253,88.79781421,0,3,Aw,"Tropical, savannah",35589,Small (<50k)
Yola,Nigeria,Africa,12.375,9.532663593,42.62295082,0,3,Aw,"Tropical, savannah",96006,Medium (50k-500k)
Yola,Nigeria,Africa,12.375,9.532663593,82.5136612,0,3,Aw,"Tropical, savannah",96006,Medium (50k-500k)
Biu,Nigeria,Africa,12.375,10.65415331,62.56830601,0,3,Aw,"Tropical, savannah",95005,Medium (50k-500k)
Biu,Nigeria,Africa,12.375,10.65415331,79.78142077,0,3,Aw,"Tropical, savannah",95005,Medium (50k-500k)
Damaturu,Nigeria,Africa,12.375,11.77564298,81.96721311,0,6,BSh,"Arid, steppe, hot",255895,Medium (50k-500k)
Damaturu,Nigeria,Africa,12.375,11.77564298,54.09836066,0,6,BSh,"Arid, steppe, hot",255895,Medium (50k-500k)
Djado,Niger,Africa,12.375,20.74755823,78.96174863,0,4,BWh,"Arid, desert, hot",10,Small (<50k)
Djado,Niger,Africa,12.375,20.74755823,91.53005464,0,4,BWh,"Arid, desert, hot",10,Small (<50k)
Vatican City,Vatican,Europe,12.375,42.05582395,85.62091503,0,6,BSh,"Arid, steppe, hot",832,Small (<50k)
Vatican City,Vatican,Europe,12.375,42.05582395,90.8496732,0,6,BSh,"Arid, steppe, hot",832,Small (<50k)
Perugia,Italy,Europe,12.375,43.17730923,86.92810458,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",149125,Medium (50k-500k)
Perugia,Italy,Europe,12.375,43.17730923,83.66013072,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",149125,Medium (50k-500k)
Rosenheim,Germany,Europe,12.375,47.66324626,84.31372549,0,14,Cfa,"Temperate, no dry season, hot summer",92809,Medium (50k-500k)
Regensburg,Germany,Europe,12.375,48.78472933,84.96732026,0,14,Cfa,"Temperate, no dry season, hot summer",164359,Medium (50k-500k)
Regensburg,Germany,Europe,12.375,48.78472933,72.54901961,0,14,Cfa,"Temperate, no dry season, hot summer",164359,Medium (50k-500k)
Leipzig,Germany,Europe,12.375,51.02769373,51.63398693,0,14,Cfa,"Temperate, no dry season, hot summer",104659,Medium (50k-500k)
Leipzig,Germany,Europe,12.375,51.02769373,87.58169935,0,14,Cfa,"Temperate, no dry season, hot summer",104659,Medium (50k-500k)
Göteborg,Sweden,Europe,12.375,57.75656862,79.08496732,0,15,Cfb,"Temperate, no dry season, warm summer",537797,Large (500k-1M)
Moçâmedes,Angola,Africa,12.5,-15.211267,99.45355191,0,4,BWh,"Arid, desert, hot",132900,Medium (50k-500k)
Soyo,Angola,Africa,12.5,-6.338028,99.45355191,0,3,Aw,"Tropical, savannah",67491,Medium (50k-500k)
Soyo,Angola,Africa,12.5,-6.12565445,99.45355191,0,3,Aw,"Tropical, savannah",67491,Medium (50k-500k)
Tshela,Democratic Republic of the Congo,Africa,12.5,-5.0704226,99.45355191,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Loubomo,Republic of the Congo,Africa,12.5,-4.240837696,99.45355191,0,3,Aw,"Tropical, savannah",103894,Medium (50k-500k)
Loubomo,Republic of the Congo,Africa,12.5,-3.8028169,99.45355191,0,3,Aw,"Tropical, savannah",103894,Medium (50k-500k)
Mossendjo,Republic of the Congo,Africa,12.5,-3.298429319,99.45355191,0,3,Aw,"Tropical, savannah",30936,Small (<50k)
Koulamoutou,Gabon,Africa,12.5,-1.413612565,99.45355191,0,3,Aw,"Tropical, savannah",16222,Small (<50k)
Koulamoutou,Gabon,Africa,12.5,-1.2676057,99.45355191,0,3,Aw,"Tropical, savannah",16222,Small (<50k)
Makokou,Gabon,Africa,12.5,0.471204188,99.45355191,0,3,Aw,"Tropical, savannah",17070,Small (<50k)
Tibati,Cameroon,Africa,12.5,6.12565445,99.45355191,0,3,Aw,"Tropical, savannah",35589,Small (<50k)
Tibati,Cameroon,Africa,12.5,6.338028,99.45355191,0,3,Aw,"Tropical, savannah",35589,Small (<50k)
Kontcha,Cameroon,Africa,12.5,8.010471204,99.45355191,0,3,Aw,"Tropical, savannah",8018,Small (<50k)
Yola,Nigeria,Africa,12.5,8.8732395,99.45355191,0,3,Aw,"Tropical, savannah",96006,Medium (50k-500k)
Yola,Nigeria,Africa,12.5,8.952879581,99.45355191,0,3,Aw,"Tropical, savannah",96006,Medium (50k-500k)
Biu,Nigeria,Africa,12.5,10.83769634,96.99453552,0,3,Aw,"Tropical, savannah",95005,Medium (50k-500k)
Diffa,Niger,Africa,12.5,13.66492147,95.08196721,0,4,BWh,"Arid, desert, hot",30988,Small (<50k)
Djado,Niger,Africa,12.5,21.20418848,83.33333333,0,4,BWh,"Arid, desert, hot",10,Small (<50k)
Az Zawiyah,Libya,Africa,12.5,32.51308901,92.81045752,0,4,BWh,"Arid, desert, hot",200000,Medium (50k-500k)
Rome,Italy,Europe,12.5,41.830986,93.46405229,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",3339000,Very Large (>1M)
Rome,Italy,Europe,12.5,41.93717277,96.07843137,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",3339000,Very Large (>1M)
Perugia,Italy,Europe,12.5,42.87958115,88.23529412,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",149125,Medium (50k-500k)
Perugia,Italy,Europe,12.5,43.09859,94.11764706,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",149125,Medium (50k-500k)
San Marino,San Marino,Europe,12.5,43.82198953,90.19607843,0,14,Cfa,"Temperate, no dry season, hot summer",29579,Small (<50k)
Venice,Italy,Europe,12.5,45.633804,96.73202614,0,14,Cfa,"Temperate, no dry season, hot summer",177309,Medium (50k-500k)
Treviso,Italy,Europe,12.5,45.70680628,98.03921569,0,14,Cfa,"Temperate, no dry season, hot summer",177309,Medium (50k-500k)
Leipzig,Germany,Europe,12.5,51.36125654,79.08496732,0,14,Cfa,"Temperate, no dry season, hot summer",542529,Large (500k-1M)
Rostock,Germany,Europe,12.5,54.18848168,83.66013072,0,15,Cfb,"Temperate, no dry season, warm summer",203080,Medium (50k-500k)
København,Denmark,Europe,12.5,55.774647,92.15686275,0,15,Cfb,"Temperate, no dry season, warm summer",1085000,Very Large (>1M)
Helsingborg,Sweden,Europe,12.5,56.07329843,71.89542484,0,15,Cfb,"Temperate, no dry season, warm summer",91304,Medium (50k-500k)
Vannersborg,Sweden,Europe,12.5,58.30986,89.54248366,0,15,Cfb,"Temperate, no dry season, warm summer",21835,Small (<50k)
Soyo,Angola,Africa,12.65625,-6.303454036,99.45355191,0,3,Aw,"Tropical, savannah",67491,Medium (50k-500k)
Tshela,Democratic Republic of the Congo,Africa,12.65625,-4.902686532,99.45355191,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Makokou,Gabon,Africa,12.65625,0.700383803,99.45355191,0,3,Aw,"Tropical, savannah",17070,Small (<50k)
Tibati,Cameroon,Africa,12.65625,6.303454036,99.45355191,0,3,Aw,"Tropical, savannah",35589,Small (<50k)
Yola,Nigeria,Africa,12.65625,9.104988856,98.36065574,0,3,Aw,"Tropical, savannah",96006,Medium (50k-500k)
Diffa,Niger,Africa,12.65625,13.30729041,94.26229508,0,4,BWh,"Arid, desert, hot",30988,Small (<50k)
Mizdah,Libya,Africa,12.65625,31.51724377,94.77124183,0,4,BWh,"Arid, desert, hot",26107,Small (<50k)
Venice,Italy,Europe,12.65625,45.5248501,90.8496732,0,14,Cfa,"Temperate, no dry season, hot summer",270816,Medium (50k-500k)
Leipzig,Germany,Europe,12.65625,51.12786664,79.08496732,0,14,Cfa,"Temperate, no dry season, hot summer",542529,Large (500k-1M)
Halmstad,Sweden,Europe,12.65625,56.7308565,81.69934641,0,15,Cfb,"Temperate, no dry season, warm summer",55657,Medium (50k-500k)
Trollhättan,Sweden,Europe,12.65625,58.13159812,82.35294118,0,15,Cfb,"Temperate, no dry season, warm summer",44543,Small (<50k)
Lubango,Angola,Africa,13.125,-15,99.45355191,0,3,Aw,"Tropical, savannah",125632,Medium (50k-500k)
Ambriz,Angola,Africa,13.125,-7.5,99.45355191,0,6,BSh,"Arid, steppe, hot",17000,Small (<50k)
Nzeto,Angola,Africa,13.125,-7.012963238,99.45355191,0,3,Aw,"Tropical, savannah",21059,Small (<50k)
Boma,Democratic Republic of the Congo,Africa,13.125,-6.25,97.81420765,0,3,Aw,"Tropical, savannah",178638,Medium (50k-500k)
Boma,Democratic Republic of the Congo,Africa,13.125,-6.077901499,99.45355191,0,3,Aw,"Tropical, savannah",178638,Medium (50k-500k)
Tshela,Democratic Republic of the Congo,Africa,13.125,-5.142839748,99.45355191,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Tshela,Democratic Republic of the Congo,Africa,13.125,-5,93.44262295,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Tshela,Democratic Republic of the Congo,Africa,13.125,-4.663149834,99.45355191,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Tshela,Democratic Republic of the Congo,Africa,13.125,-4.663149706,99.45355191,0,3,Aw,"Tropical, savannah",38845,Small (<50k)
Kayes,Republic of the Congo,Africa,13.125,-4.207777989,99.45355191,0,3,Aw,"Tropical, savannah",62521,Medium (50k-500k)
Sibiti,Republic of the Congo,Africa,13.125,-3.75,96.44808743,0,3,Aw,"Tropical, savannah",22811,Small (<50k)
Mossendjo,Republic of the Congo,Africa,13.125,-2.797889948,99.45355191,0,3,Aw,"Tropical, savannah",30936,Small (<50k)
Mossendjo,Republic of the Congo,Africa,13.125,-2.797889877,99.45355191,0,3,Aw,"Tropical, savannah",30936,Small (<50k)
Moanda,Gabon,Africa,13.125,-1.40259267,99.45355191,0,3,Aw,"Tropical, savannah",30151,Small (<50k)
Moanda,Gabon,Africa,13.125,-1.25,99.45355191,0,3,Aw,"Tropical, savannah",30151,Small (<50k)
Makokou,Gabon,Africa,13.125,0.46753089,99.45355191,0,3,Aw,"Tropical, savannah",17070,Small (<50k)
Abong Mbang,Cameroon,Africa,13.125,3.75,99.45355191,0,3,Aw,"Tropical, savannah",14661,Small (<50k)
Abong Mbang,Cameroon,Africa,13.125,4.207777989,66.93989071,0,3,Aw,"Tropical, savannah",14661,Small (<50k)
Bélabo,Cameroon,Africa,13.125,4.663149706,89.61748634,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Bélabo,Cameroon,Africa,13.125,4.663149834,99.45355191,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Bélabo,Cameroon,Africa,13.125,5,96.44808743,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Bélabo,Cameroon,Africa,13.125,5.142839748,60.6557377,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Mubi,Nigeria,Africa,13.125,10,92.62295082,0,3,Aw,"Tropical, savannah",225705,Medium (50k-500k)
Mubi,Nigeria,Africa,13.125,10.25892817,56.01092896,0,3,Aw,"Tropical, savannah",225705,Medium (50k-500k)
Mubi,Nigeria,Africa,13.125,10.25893021,69.12568306,0,3,Aw,"Tropical, savannah",225705,Medium (50k-500k)
Maiduguri,Nigeria,Africa,13.125,11.68827171,49.72677596,0,6,BSh,"Arid, steppe, hot",896000,Large (500k-1M)
Maiduguri,Nigeria,Africa,13.125,12.12418712,52.73224044,0,6,BSh,"Arid, steppe, hot",896000,Large (500k-1M)
Maiduguri,Nigeria,Africa,13.125,12.12419033,69.12568306,0,6,BSh,"Arid, steppe, hot",896000,Large (500k-1M)
Nguigmi,Niger,Africa,13.125,13.98944571,62.56830601,0,4,BWh,"Arid, desert, hot",17897,Small (<50k)
Nguigmi,Niger,Africa,13.125,13.98945045,79.23497268,0,4,BWh,"Arid, desert, hot",17897,Small (<50k)
Nguigmi,Niger,Africa,13.125,14.49345653,55.73770492,0,4,BWh,"Arid, desert, hot",17897,Small (<50k)
Mizdah,Libya,Africa,13.125,31.25,68.62745098,0,4,BWh,"Arid, desert, hot",26107,Small (<50k)
Mizdah,Libya,Africa,13.125,31.3245577,78.43137255,0,4,BWh,"Arid, desert, hot",26107,Small (<50k)
Gharyan,Libya,Africa,13.125,32.25961827,77.77777778,0,4,BWh,"Arid, desert, hot",146810,Medium (50k-500k)
Gharyan,Libya,Africa,13.125,32.5,69.28104575,0,4,BWh,"Arid, desert, hot",146810,Medium (50k-500k)
Tripoli,Libya,Africa,13.125,32.64199066,86.2745098,0,4,BWh,"Arid, desert, hot",2189000,Very Large (>1M)
Tripoli,Libya,Africa,13.125,32.64199444,79.73856209,0,4,BWh,"Arid, desert, hot",2189000,Very Large (>1M)
Palermo,Italy,Europe,13.125,37.86997958,83.00653595,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",863000,Large (500k-1M)
L'Aquila,Italy,Europe,13.125,42.5,82.35294118,0,14,Cfa,"Temperate, no dry season, hot summer",68503,Medium (50k-500k)
L'Aquila,Italy,Europe,13.125,42.54527717,86.92810458,0,14,Cfa,"Temperate, no dry season, hot summer",68503,Medium (50k-500k)
Ancona,Italy,Europe,13.125,43.4803362,94.11764706,0,14,Cfa,"Temperate, no dry season, hot summer",100507,Medium (50k-500k)
Ancona,Italy,Europe,13.125,43.75,89.54248366,0,6,BSh,"Arid, steppe, hot",100507,Medium (50k-500k)
Udine,Italy,Europe,13.125,46.25,81.04575163,0,14,Cfa,"Temperate, no dry season, hot summer",119009,Medium (50k-500k)
Udine,Italy,Europe,13.125,46.28551215,92.15686275,0,14,Cfa,"Temperate, no dry season, hot summer",119009,Medium (50k-500k)
Salzburg,Austria,Europe,13.125,47.56392575,84.96732026,0,26,Dfb,"Cold, no dry season, warm summer",206279,Medium (50k-500k)
Salzburg,Austria,Europe,13.125,47.56393051,81.04575163,8.618710563,26,Dfb,"Cold, no dry season, warm summer",206279,Medium (50k-500k)
Passau,Germany,Europe,13.125,48.75,88.23529412,0,14,Cfa,"Temperate, no dry season, hot summer",50560,Medium (50k-500k)
Chemnitz,Germany,Europe,13.125,50.96080063,81.69934641,0,14,Cfa,"Temperate, no dry season, hot summer",302643,Medium (50k-500k)
Potsdam,Germany,Europe,13.125,52.5,85.62091503,0,14,Cfa,"Temperate, no dry season, hot summer",218095,Medium (50k-500k)
Malmö,Sweden,Europe,13.125,55.636081,69.28104575,0,15,Cfb,"Temperate, no dry season, warm summer",269349,Medium (50k-500k)
Halmstad,Sweden,Europe,13.125,56.57113579,66.0130719,0,15,Cfb,"Temperate, no dry season, warm summer",55657,Medium (50k-500k)
Borås,Sweden,Europe,13.125,57.5,84.31372549,0,15,Cfb,"Temperate, no dry season, warm summer",65008,Medium (50k-500k)
Borås,Sweden,Europe,13.125,57.50619007,64.70588235,0,15,Cfb,"Temperate, no dry season, warm summer",65008,Medium (50k-500k)
Karlstad,Sweden,Europe,13.125,59.3762969,65.35947712,0,15,Cfb,"Temperate, no dry season, warm summer",74141,Medium (50k-500k)
Chitado,Angola,Africa,13.5,-17.38309053,96.99453552,0,6,BSh,"Arid, steppe, hot",500,Small (<50k)
Chitado,Angola,Africa,13.5,-17.38309053,85.24590164,0,6,BSh,"Arid, steppe, hot",500,Small (<50k)
Chibia,Angola,Africa,13.5,-15.14011169,98.63387978,0,3,Aw,"Tropical, savannah",1411,Small (<50k)
Chibia,Angola,Africa,13.5,-15.14011169,82.78688525,0,3,Aw,"Tropical, savannah",1411,Small (<50k)
Benguela,Angola,Africa,13.5,-12.8971326,91.53005464,0,6,BSh,"Arid, steppe, hot",151226,Medium (50k-500k)
Benguela,Angola,Africa,13.5,-12.8971326,96.17486339,0,6,BSh,"Arid, steppe, hot",151226,Medium (50k-500k)
Caxito,Angola,Africa,13.5,-8.411173844,98.63387978,0,6,BSh,"Arid, steppe, hot",28224,Small (<50k)
Caxito,Angola,Africa,13.5,-8.411173844,92.07650273,0,6,BSh,"Arid, steppe, hot",28224,Small (<50k)
Matadi,Democratic Republic of the Congo,Africa,13.5,-6.168194253,97.81420765,0,3,Aw,"Tropical, savannah",245862,Medium (50k-500k)
Matadi,Democratic Republic of the Congo,Africa,13.5,-6.168194253,94.80874317,0,3,Aw,"Tropical, savannah",245862,Medium (50k-500k)
Madingou,Republic of the Congo,Africa,13.5,-3.925214569,98.63387978,0,3,Aw,"Tropical, savannah",22760,Small (<50k)
Madingou,Republic of the Congo,Africa,13.5,-3.925214569,99.45355191,0,3,Aw,"Tropical, savannah",22760,Small (<50k)
Franceville,Gabon,Africa,13.5,-1.682234826,96.99453552,0,3,Aw,"Tropical, savannah",42967,Small (<50k)
Franceville,Gabon,Africa,13.5,-1.682234826,98.36065574,0,3,Aw,"Tropical, savannah",42967,Small (<50k)
Okandja,Gabon,Africa,13.5,-0.560744943,96.72131148,0,3,Aw,"Tropical, savannah",7155,Small (<50k)
Okandja,Gabon,Africa,13.5,-0.560744943,94.80874317,0,3,Aw,"Tropical, savannah",7155,Small (<50k)
Abong Mbang,Cameroon,Africa,13.5,3.925214569,78.41530055,0,3,Aw,"Tropical, savannah",14661,Small (<50k)
Abong Mbang,Cameroon,Africa,13.5,3.925214569,92.89617486,0,3,Aw,"Tropical, savannah",14661,Small (<50k)
Bélabo,Cameroon,Africa,13.5,5.04670442,78.41530055,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Bélabo,Cameroon,Africa,13.5,5.04670442,86.06557377,0,3,Aw,"Tropical, savannah",22553,Small (<50k)
Ngaoundéré,Cameroon,Africa,13.5,7.289684062,89.89071038,0,3,Aw,"Tropical, savannah",231357,Medium (50k-500k)
Ngaoundéré,Cameroon,Africa,13.5,7.289684062,82.5136612,0,3,Aw,"Tropical, savannah",231357,Medium (50k-500k)
Garoua,Cameroon,Africa,13.5,9.532663593,51.09289617,0,3,Aw,"Tropical, savannah",436899,Medium (50k-500k)
Garoua,Cameroon,Africa,13.5,9.532663593,80.6010929,0,3,Aw,"Tropical, savannah",436899,Medium (50k-500k)
Bama,Nigeria,Africa,13.5,11.77564298,79.50819672,0,6,BSh,"Arid, steppe, hot",118121,Medium (50k-500k)
Bama,Nigeria,Africa,13.5,11.77564298,63.1147541,0,6,BSh,"Arid, steppe, hot",118121,Medium (50k-500k)
L'Aquila,Italy,Europe,13.5,42.05582395,83.00653595,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",68503,Medium (50k-500k)
L'Aquila,Italy,Europe,13.5,42.05582395,83.00653595,0,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",68503,Medium (50k-500k)
Passau,Germany,Europe,13.5,48.78472933,86.92810458,0,14,Cfa,"Temperate, no dry season, hot summer",50560,Medium (50k-500k)
Passau,Germany,Europe,13.5,48.78472933,73.20261438,0,14,Cfa,"Temperate, no dry season, hot summer",50560,Medium (50k-500k)
Pizen,Czechia,Europe,13.5,49.90621184,90.8496732,0,14,Cfa,"Temperate, no dry season, hot summer",164180,Medium (50k-500k)
Pizen,Czechia,Europe,13.5,49.90621184,61.4379085,0,14,Cfa,"Temperate, no dry season, hot summer",164180,Medium (50k-500k)
Dresden,Germany,Europe,13.5,51.02769373,54.24836601,0,14,Cfa,"Temperate, no dry season, hot summer",617515,Large (500k-1M)
Dresden,Germany,Europe,13.5,51.02769373,88.23529412,0,14,Cfa,"Temperate, no dry season, hot summer",617515,Large (500k-1M)
Stralsund,Germany,Europe,13.5,54.39213516,75.16339869,0,15,Cfb,"Temperate, no dry season, warm summer",61368,Medium (50k-500k)
Stralsund,Germany,Europe,13.5,54.39213516,98.69281046,0,15,Cfb,"Temperate, no dry season, warm summer",61368,Medium (50k-500k)
Opuwo,Namibia,Africa,13.75,-18.37696335,99.45355191,0,4,BWh,"Arid, desert, hot",4857,Small (<50k)
Chitado,Angola,Africa,13.75,-17.43455497,99.45355191,0,4,BWh,"Arid, desert, hot",500,Small (<50k)
Chitado,Angola,Africa,13.75,-17,97.54098361,0,4,BWh,"Arid, desert, hot",500,Small (<50k)
Chibia,Angola,Africa,13.75,-15.54973822,99.45355191,0,3,Aw,"Tropical, savannah",1411,Small (<50k)
Chibia,Angola,Africa,13.75,-15,96.72131148,0,3,Aw,"Tropical, savannah",1411,Small (<50k)
Lubango,Angola,Africa,13.75,-14.60732984,99.45355191,0,3,Aw,"Tropical, savannah",125632,Medium (50k-500k)
Benguela,Angola,Africa,13.75,-12.72251309,99.45355191,0,3,Aw,"Tropical, savannah",151226,Medium (50k-500k)
Caxito,Angola,Africa,13.75,-9,99.45355191,0,6,BSh,"Arid, steppe, hot",28224,Small (<50k)
Caxito,Angola,Africa,13.75,-8.952879581,99.45355191,0,6,BSh,"Arid, steppe, hot",28224,Small (<50k)
Matadi,Democratic Republic of the Congo,Africa,13.75,-6.12565445,99.45355191,0,3,Aw,"Tropical, savannah",245862,Medium (50k-500k)
Madingou,Republic of the Congo,Africa,13.75,-4.240837696,99.45355191,0,3,Aw,"Tropical, savannah",22760,Small (<50k)
Franceville,Gabon,Africa,13.75,-1.413612565,99.45355191,0,2,Am,"Tropical, monsoon",42967,Small (<50k)
Okandja,Gabon,Africa,13.75,-1,99.45355191,0,3,Aw,"Tropical, savannah",7155,Small (<50k)
Okandja,Gabon,Africa,13.75,-0.471204188,99.45355191,0,3,Aw,"Tropical, savannah",7155,Small (<50k)
Mékambo,Gabon,Africa,13.75,1,97.54098361,0,3,Aw,"Tropical, savannah",3170,Small (<50k)
Mékambo,Gabon,Africa,13.75,1.413612565,99.45355191,0,2,Am,"Tropical, monsoon",3170,Small (<50k)
Bertoua,Cameroon,Africa,13.75,4.240837696,99.45355191,0,3,Aw,"Tropical, savannah",218111,Medium (50k-500k)
Bertoua,Cameroon,Africa,13.75,5,99.45355191,0,3,Aw,"Tropical, savannah",218111,Medium (50k-500k)
Ngaoundéré,Cameroon,Africa,13.75,7,93.71584699,0,3,Aw,"Tropical, savannah",231357,Medium (50k-500k)
Ngaoundéré,Cameroon,Africa,13.75,7.068062827,99.45355191,0,3,Aw,"Tropical, savannah",231357,Medium (50k-500k)
Mbe,Cameroon,Africa,13.75,8.010471204,99.45355191,0,3,Aw,"Tropical, savannah",3950,Small (<50k)
Guider,Cameroon,Africa,13.75,9.895287958,98.63387978,0,3,Aw,"Tropical, savannah",84647,Medium (50k-500k)
Bama,Nigeria,Africa,13.75,11.78010471,95.08196721,0,6,BSh,"Arid, steppe, hot",118121,Medium (50k-500k)
Marzuq,Libya,Africa,13.75,25.91623037,96.73202614,0,4,BWh,"Arid, desert, hot",55071,Medium (50k-500k)
